SpeciesId	CU	CU_Name	Year	T_Idx_E	ExpFactor1	AdjSum	ExpFactor2	ObsE	ExpFactor3	TE	CDN Harvest	CDN ER	TRTC	Total Harvest	Total ER	Total Run	Q1	Q2	Q3
CO	CO_33	Middle Skeena	1983	4490	1.858207755	8343.352819	2.358018361	19673.77914	3	59021.33742	164324.0528	0.528987844	223345.3902	251617.2806	0.81	310638.618	2.588235294	2.690764791	2.120424541
CO	CO_33	Middle Skeena	1984	3665	1.457749829	5342.653122	2.358018361	12598.07416	3	37794.22247	63468.83893	0.470211417	101263.0614	97185.1435	0.72	134979.366	2.588235294	3.429943809	2.120424541
CO	CO_33	Middle Skeena	1985	2480	1.92691905	4778.759243	2.358018361	11268.40204	3	33805.20611	66231.64111	0.489803559	100036.8472	101415.6183	0.75	135220.8245	2.588235294	2.594815802	2.120424541
CO	CO_33	Middle Skeena	1986	5150	1.443041016	7431.661231	2.358018361	17523.99363	3	52571.9809	167627.0823	0.542049272	220199.0632	256674.9656	0.83	309246.9465	2.588235294	3.464904979	2.120424541
CO	CO_33	Middle Skeena	1987	4838	1.291349132	6247.547102	2.358018361	14731.83078	3	44195.49233	51311.66684	0.417965704	95507.15917	78569.76414	0.64	122765.2565	2.588235294	3.871919588	2.120424541
CO	CO_33	Middle Skeena	1988	855	1.413888059	1208.87429	2.358018361	2850.547773	3	8551.643318	9509.311571	0.41143499	18060.95489	14560.90619	0.63	23112.54951	2.588235294	3.536347852	2.120424541
CO	CO_33	Middle Skeena	1989	8120	1.26897849	10304.10534	2.358018361	24297.26959	3	72891.80876	76006.0527	0.40156037	148897.8615	116384.9683	0.614893016	189276.7771	2.588235294	3.94017711	2.120424541
CO	CO_33	Middle Skeena	1990	8980	1.338059218	12015.77178	2.358018361	28333.41048	3	85000.23144	127938.1073	0.455460811	212938.3387	195897.9363	0.697398413	280898.1677	2.588235294	3.736755393	2.120424541
CO	CO_33	Middle Skeena	1991	5200	1.577617963	8203.613407	2.358018361	19344.27104	3	58032.81312	50756.53759	0.328661776	108789.3507	96401.14091	0.624222448	154433.954	2.588235294	3.16933511	2.120424541
CO	CO_33	Middle Skeena	1992	4990	1.26667445	6320.705505	2.358018361	14904.33964	3	44713.01891	37122.76131	0.28828589	81835.78022	84057.63085	0.652770107	128770.6498	2.588235294	3.947344166	2.120424541
CO	CO_33	Middle Skeena	1993	3146	1.572501797	4947.090652	2.358018361	11665.33059	3	34995.99177	23149.2076	0.286536746	58145.19938	45793.67287	0.566825881	80789.66464	2.588235294	3.179646606	2.120424541
CO	CO_33	Middle Skeena	1994	3000	2.992048445	8976.145334	2.358018361	21165.91551	3	63497.74653	54976.63901	0.298413959	118474.3855	120731.7017	0.655333351	184229.4483	2.588235294	1.671095937	2.120424541
CO	CO_33	Middle Skeena	1995	1250	1.937893977	2422.367471	2.358018361	5711.986974	3	17135.96092	5435.34809	0.195817882	22571.30901	10621.19815	0.382647162	27757.15907	2.588235294	2.580120512	2.120424541
CO	CO_33	Middle Skeena	1996	1440	2.694450481	3880.008692	2.358018361	9149.131737	3	27447.39521	49330.46183	0.471060659	76777.85704	77274.70573	0.737902554	104722.1009	2.588235294	1.855665946	2.120424541
CO	CO_33	Middle Skeena	1997	400	3.201753415	1280.701366	2.358018361	3019.917336	3	9059.752008	2393.007338	0.131993964	11452.75935	9069.920462	0.500280437	18129.67247	2.588235294	1.561644309	2.120424541
CO	CO_33	Middle Skeena	1998	4883	1.732012319	8457.416153	2.358018361	19942.74257	3	59828.22772	1360.790783	0.018303305	61189.01851	14518.49645	0.195280917	74346.72417	2.588235294	2.886815495	2.120424541
CO	CO_33	Middle Skeena	1999	13935	1.911687187	26639.36095	2.358018361	62816.10223	3	188448.3067	6057.293385	0.02507081	194505.6001	53159.09853	0.220022637	241607.4052	2.588235294	2.61549067	2.120424541
CO	CO_33	Middle Skeena	2000	8364	2.303701932	19268.16296	2.358018361	45434.68205	3	136304.0461	8839.656833	0.05342554	145143.703	29153.46563	0.176199106	165457.5118	2.588235294	2.170419675	2.120424541
CO	CO_33	Middle Skeena	2001	28126	1.677825559	47190.52168	2.358018361	111276.1166	3	333828.3497	20902.20618	0.045076396	354730.5559	129877.8873	0.280086565	463706.237	2.588235294	2.980047582	2.120424541
CO	CO_33	Middle Skeena	2002	9366	3.701734204	34670.44256	2.358018361	81753.54013	3	245260.6204	30419.48013	0.095098559	275680.1005	74612.57566	0.23325673	319873.1961	2.588235294	1.350718264	2.120424541
CO	CO_33	Middle Skeena	2003	18216	1.727548494	31469.02337	2.358018361	74204.5349	3	222613.6047	26291.98421	0.086550392	248905.5889	81162.99914	0.267179888	303776.6038	2.588235294	2.894274758	2.120424541
CO	CO_33	Middle Skeena	2004	12330	1.940807696	23930.1589	2.358018361	56427.75406	3	169283.2622	51012.54103	0.181118546	220295.8032	112369.5132	0.398964693	281652.7753	2.588235294	2.576246997	2.120424541
CO	CO_33	Middle Skeena	2005	36544	1.542218002	56358.81466	2.358018361	132895.1198	3	398685.3593	32743.25915	0.059738575	431428.6185	149423.7864	0.272616846	548109.1457	2.588235294	3.2420838	2.120424541
CO	CO_33	Middle Skeena	2006	19322	1.648068027	31843.97042	2.358018361	75088.66694	3	225266.0008	17307.72231	0.059313927	242573.7231	66532.62405	0.228008696	291798.6249	2.588235294	3.033855349	2.120424541
CO	CO_33	Middle Skeena	2007	12413	1.861472003	23106.45197	2.358018361	54485.43801	3	163456.314	42129.63237	0.148336702	205585.9464	120557.2292	0.424477044	284013.5432	2.588235294	2.686046307	2.120424541
CO	CO_33	Middle Skeena	2008	6991	2.914605582	20376.00762	2.358018361	48047.00009	3	144141.0003	14029.48779	0.064297872	158170.4881	74054.21029	0.339394298	218195.2106	2.588235294	1.715497984	2.120424541
CO	CO_33	Middle Skeena	2009	42498	1.164601596	49493.23864	2.358018361	116705.9655	3	350117.8964	26517.86182	0.047466913	376635.7582	208542.0201	0.373289749	558659.9165	2.588235294	4.29331371	2.120424541
CO	CO_33	Middle Skeena	2010	7322	3.641863863	26665.7272	2.358018361	62878.27435	3	188634.8231	18371.10056	0.067821162	207005.9236	82240.81659	0.303610973	270875.6397	2.588235294	1.372923368	2.120424541
CO	CO_33	Middle Skeena	2011	5538	1.888010142	10455.80016	2.358018361	24654.96877	3	73964.9063	22578.48781	0.174237691	96543.39411	55619.50037	0.429214454	129584.4067	2.588235294	2.648290859	2.120424541
CO	CO_33	Middle Skeena	2012	7988	2.430482193	19414.69176	2.358018361	45780.19964	3	137340.5989	15587.692	0.074731488	152928.2909	71242.05235	0.341553106	208582.6513	2.588235294	2.05720495	2.120424541
CO	CO_33	Middle Skeena	2013	24035	1.382692825	33233.02206	2.358018361	78364.07621	3	235092.2286	37515.89434	0.101000006	272608.123	136352.2465	0.367086484	371444.4751	2.588235294	3.616132165	2.120424541
CO	CO_33	Middle Skeena	2014	14201	2.700479251	38349.50585	2.358018361	90428.83893	3	271286.5168	24728.96701	0.069033022	296015.4838	86932.87369	0.242680536	358219.3905	2.588235294	1.851523205	2.120424541
CO	CO_33	Middle Skeena	2015	5577	2.682279593	14959.07329	2.358018361	35273.76948	3	105821.3085	31117.4571	0.176332107	136938.7656	70649.42968	0.400346428	176470.7381	2.588235294	1.86408606	2.120424541
CO	CO_33	Middle Skeena	2016	11450	2.611176772	29897.97404	2.358018361	70499.97173	3	211499.9152	66590.02177	0.184389526	278089.937	149637.8514	0.414351157	361137.7666	2.588235294	1.914845465	2.120424541
CO	CO_33	Middle Skeena	2017	17378	1.700240838	29546.78529	2.358018361	69671.86222	3	209015.5867	0	0	209015.5867	0	0	209015.5867	2.588235294	2.940759854	2.120424541
CO	CO_33a	Babine	1954	3359	1	3359	1	3359	1	3359	2681.695688	0.359262596	6040.695688	4105.444444	0.55	7464.444444	4	5	5
CO	CO_33a	Babine	1955	9714	1	9714	1	9714	1	9714	7755.281904	0.359262596	17469.2819	11872.66667	0.55	21586.66667	4	5	5
CO	CO_33a	Babine	1956	9857	1	9857	1	9857	1	9857	7869.447573	0.359262596	17726.44757	12047.44444	0.55	21904.44444	4	5	5
CO	CO_33a	Babine	1957	4421	1	4421	1	4421	1	4421	3529.555414	0.359262596	7950.555414	5403.444444	0.55	9824.444444	4	5	5
CO	CO_33a	Babine	1958	8438	1	8438	1	8438	1	8438	6736.572854	0.359262596	15174.57285	10313.11111	0.55	18751.11111	4	5	5
CO	CO_33a	Babine	1959	12004	1	12004	1	12004	1	12004	9583.529336	0.359262596	21587.52934	14671.55556	0.55	26675.55556	4	5	5
CO	CO_33a	Babine	1960	7942	1	7942	1	7942	1	7942	6340.585637	0.359262596	14282.58564	9706.888889	0.55	17648.88889	4	5	5
CO	CO_33a	Babine	1961	14416	1	14416	1	14416	1	14416	11509.17685	0.359262596	25925.17685	17619.55556	0.55	32035.55556	4	5	5
CO	CO_33a	Babine	1962	15183	1	15183	1	15183	1	15183	12121.51999	0.359262596	27304.51999	18557	0.55	33740	4	5	5
CO	CO_33a	Babine	1963	7737	1	7737	1	7737	1	7737	5053.844917	0.32660236	12790.84492	7737	0.5	15474	4	5	5
CO	CO_33a	Babine	1964	10689	1	10689	1	10689	1	10689	11888.44948	0.411518973	22577.44948	18200.18919	0.63	28889.18919	4	5	5
CO	CO_33a	Babine	1965	22985	1	22985	1	22985	1	22985	13858.99429	0.313538266	36843.99429	21216.92308	0.48	44201.92308	4	5	5
CO	CO_33a	Babine	1966	13377	1	13377	1	13377	1	13377	12574.07933	0.385390785	25951.07933	19249.82927	0.59	32626.82927	4	5	5
CO	CO_33a	Babine	1967	12487	1	12487	1	12487	1	12487	7233.182355	0.307006218	19720.18236	11073.37736	0.47	23560.37736	4	5	5
CO	CO_33a	Babine	1968	13054	1	13054	1	13054	1	13054	12270.46659	0.385390785	25324.46659	18785.02439	0.59	31839.02439	4	5	5
CO	CO_33a	Babine	1969	6702	1	6702	1	6702	1	6702	4377.778032	0.32660236	11079.77803	6702	0.5	13404	4	5	5
CO	CO_33a	Babine	1970	10404	1	10404	1	10404	1	10404	9008.574153	0.37232669	19412.57415	13791.34884	0.57	24195.34884	4	5	5
CO	CO_33a	Babine	1971	9909	1	9909	1	9909	1	9909	8579.965521	0.37232669	18488.96552	13135.18605	0.57	23044.18605	4	5	5
CO	CO_33a	Babine	1972	5381	1	5381	1	5381	1	5381	6823.030689	0.431115115	12204.03069	10445.47059	0.66	15826.47059	4	5	5
CO	CO_33a	Babine	1973	11606	1	11606	1	11606	1	11606	7890.526386	0.333134407	19496.52639	12079.71429	0.51	23685.71429	4	5	5
CO	CO_33a	Babine	1974	13661	1	13661	1	13661	1	13661	11357.09232	0.365794643	25018.09232	17386.72727	0.56	31047.72727	4	5	5
CO	CO_33a	Babine	1975	4913	1	4913	1	4913	1	4913	2733.758524	0.300474171	7646.758524	4185.148148	0.46	9098.148148	4	5	5
CO	CO_33a	Babine	1976	4499	1	4499	1	4499	1	4499	2503.394992	0.300474171	7002.394992	3832.481481	0.46	8331.481481	4	5	5
CO	CO_33a	Babine	1977	10474	1	10474	1	10474	1	10474	9845.324583	0.385390785	20319.32458	15072.34146	0.59	25546.34146	4	5	5
CO	CO_33a	Babine	1978	11861	1	11861	1	11861	1	11861	17244.79424	0.450711257	29105.79424	26400.29032	0.69	38261.29032	4	5	5
CO	CO_33a	Babine	1979	2909	1	2909	1	2909	1	2909	4652.146539	0.463775351	7561.146539	7122.034483	0.71	10031.03448	4	5	5
CO	CO_33a	Babine	1980	5046	1	5046	1	5046	1	5046	9381.1252	0.483371493	14427.1252	14361.69231	0.74	19407.69231	4	5	5
CO	CO_33a	Babine	1981	2486	1	2486	1	2486	1	2486	3296.941956	0.437647162	5782.941956	5047.333333	0.67	7533.333333	4	5	5
CO	CO_33a	Babine	1982	2673	1	2673	1	2673	1	2673	2411.165251	0.378858738	5084.165251	3691.285714	0.58	6364.285714	4	5	5
CO	CO_33a	Babine	1983	3402	1	3402	1	3402	1	3402	9473.599948	0.529095823	12875.59995	14503.26316	0.81	17905.26316	4	5	5
CO	CO_33a	Babine	1984	3241	1	3241	1	3241	1	3241	5443.808135	0.470307398	8684.808135	8334	0.72	11575	4	5	5
CO	CO_33a	Babine	1985	2129	1	2129	1	2129	1	2129	4172.018546	0.48990354	6301.018546	6387	0.75	8516	4	5	5
CO	CO_33a	Babine	1986	3671	1	3671	1	3671	1	3671	11707.46504	0.542159917	15378.46504	17923.11765	0.83	21594.11765	4	5	5
CO	CO_33a	Babine	1987	2101	1	2101	1	2101	1	2101	2439.792207	0.418051021	4540.792207	3735.111111	0.64	5836.111111	4	5	5
CO	CO_33a	Babine	1988	3225	1	3225	1	3225	1	3225	3586.88835	0.411518973	6811.88835	5491.216216	0.63	8716.216216	4	5	5
CO	CO_33a	Babine	1989	5228	1	5228	1	5228	1	5228	5457.353199	0.401824356	10685.3532	8353.43953	0.615062896	13581.43953	4	5	5
CO	CO_33a	Babine	1990	8037.985397	1	8037.985397	1	8037.985397	1	8037.985397	12099.32443	0.455480283	20137.30983	18525.8965	0.697409233	26563.88189	4	5	5
CO	CO_33a	Babine	1991	6720.385669	1	6720.385669	1	6720.385669	1	6720.385669	5877.01992	0.328633631	12597.40559	11162.81121	0.624206694	17883.19688	4	5	5
CO	CO_33a	Babine	1992	2609.835663	1	2609.835663	1	2609.835663	1	2609.835663	2167.370362	0.288339604	4777.206025	4906.892303	0.652796313	7516.727966	4	5	5
CO	CO_33a	Babine	1993	2899.041177	1	2899.041177	1	2899.041177	1	2899.041177	1917.592927	0.286529314	4816.634104	3793.4431	0.566821369	6692.484277	4	5	5
CO	CO_33a	Babine	1994	4655.819497	1	4655.819497	1	4655.819497	1	4655.819497	4029.300483	0.298324131	8685.11998	8850.632259	0.655289222	13506.45176	4	5	5
CO	CO_33a	Babine	1995	2652.570314	1	2652.570314	1	2652.570314	1	2652.570314	841.9206091	0.195921364	3494.490923	1644.667067	0.382726603	4297.237381	4	5	5
CO	CO_33a	Babine	1996	3119.929346	1	3119.929346	1	3119.929346	1	3119.929346	5606.591409	0.471026294	8726.520755	8782.997254	0.737885526	11902.9266	4	5	5
CO	CO_33a	Babine	1997	620.7860334	1	620.7860334	1	620.7860334	1	620.7860334	164.5604869	0.13240497	785.3465203	622.0712896	0.500517057	1242.857323	4	5	5
CO	CO_33a	Babine	1998	4546.742685	1	4546.742685	1	4546.742685	1	4546.742685	103.2714013	0.018278269	4650.014086	1103.21247	0.195260394	5649.955155	4	5	5
CO	CO_33a	Babine	1999	14953.55159	1	14953.55159	1	14953.55159	1	14953.55159	482.388281	0.025159098	15435.93987	4219.961122	0.220093271	19173.51271	4	5	5
CO	CO_33a	Babine	2000	2238.662755	1	2238.662755	1	2238.662755	1	2238.662755	138.9034296	0.051233174	2377.566185	472.5381855	0.174291097	2711.20094	4	5	5
CO	CO_33a	Babine	2001	21625.00227	1	21625.00227	1	21625.00227	1	21625.00227	1356.923578	0.045168693	22981.92585	8416.2382	0.280156148	30041.24047	4	5	5
CO	CO_33a	Babine	2002	12478.37228	1	12478.37228	1	12478.37228	1	12478.37228	1396.780018	0.086629489	13875.1523	3645.236771	0.226080697	16123.60905	4	5	5
CO	CO_33a	Babine	2003	7887.98492	1	7887.98492	1	7887.98492	1	7887.98492	928.9574955	0.086324585	8816.942416	2873.231022	0.266998733	10761.21594	4	5	5
CO	CO_33a	Babine	2004	9046.929434	1	9046.929434	1	9046.929434	1	9046.929434	2723.111976	0.180948319	11770.04141	6002.185112	0.398839752	15049.11455	4	5	5
CO	CO_33a	Babine	2005	24485.83357	1	24485.83357	1	24485.83357	1	24485.83357	2040.850029	0.060572315	26526.6836	9206.952078	0.273261824	33692.78565	4	5	5
CO	CO_33a	Babine	2006	16595.08457	1	16595.08457	1	16595.08457	1	16595.08457	1284.374431	0.059722234	17879.459	4910.715751	0.228343781	21505.80032	4	5	5
CO	CO_33a	Babine	2007	7473.399136	1	7473.399136	1	7473.399136	1	7473.399136	1926.212273	0.148336702	9399.611409	5512.006666	0.424477044	12985.4058	4	5	5
CO	CO_33a	Babine	2008	16179.95809	1	16179.95809	1	16179.95809	1	16179.95809	1574.822736	0.064297872	17754.78082	8312.652308	0.339394298	24492.6104	4	5	5
CO	CO_33a	Babine	2009	20722.50445	1	20722.50445	1	20722.50445	1	20722.50445	1569.518483	0.047466913	22292.02293	12343.02212	0.373289749	33065.52657	4	5	5
CO	CO_33a	Babine	2010	9546.001569	1	9546.001569	1	9546.001569	1	9546.001569	929.6828227	0.067821162	10475.68439	4161.855968	0.303610973	13707.85754	4	5	5
CO	CO_33a	Babine	2011	12933.12506	1	12933.12506	1	12933.12506	1	12933.12506	3947.958849	0.174237691	16881.0839	9725.341244	0.429214454	22658.4663	4	5	5
CO	CO_33a	Babine	2012	11479.66332	1	11479.66332	1	11479.66332	1	11479.66332	1302.902837	0.074731488	12782.56616	5954.792548	0.341553106	17434.45587	4	5	5
CO	CO_33a	Babine	2013	28067.789	1	28067.789	1	28067.789	1	28067.789	4479.043023	0.101000006	32546.83202	16279.16885	0.367086484	44346.95785	4	5	5
CO	CO_33a	Babine	2014	23691.67521	1	23691.67521	1	23691.67521	1	23691.67521	1375.324212	0.045094613	25066.99942	6806.961097	0.223189031	30498.63631	4	5	5
CO	CO_33a	Babine	2015																
CO	CO_33a	Babine	2016																
CO	CO_33a	Babine	2017																
CO	CO_34	Upper Skeena	1954	500	3.476742418	1738.371209	1.121322119	1949.274087	3	5847.82226	4667.72233	0.359189277	10515.54459	7147.338318	0.55	12995.16058	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1955																
CO	CO_34	Upper Skeena	1956																
CO	CO_34	Upper Skeena	1957																
CO	CO_34	Upper Skeena	1958	1500	3.476742418	5215.113627	1.121322119	5847.82226	3	17543.46678	14003.16699	0.359189277	31546.63377	21442.01495	0.55	38985.48174	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1959	400	3.476742418	1390.696967	1.121322119	1559.419269	3	4678.257808	3734.177864	0.359189277	8412.435672	5717.870654	0.55	10396.12846	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1960																
CO	CO_34	Upper Skeena	1961	1200	3.476742418	4172.090901	1.121322119	4678.257808	3	14034.77342	11202.53359	0.359189277	25237.30702	17153.61196	0.55	31188.38539	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1962	1000	3.476742418	3476.742418	1.121322119	3898.548174	3	11695.64452	9335.44466	0.359189277	21031.08918	14294.67664	0.55	25990.32116	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1963	2000	3.476742418	6953.484836	1.121322119	7797.096347	3	23391.28904	15276.18217	0.326535706	38667.47121	23391.28904	0.5	46782.57808	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1964																
CO	CO_34	Upper Skeena	1965	1000	3.476742418	3476.742418	1.121322119	3898.548174	3	11695.64452	7050.545617	0.313474278	18746.19014	10795.97956	0.48	22491.62408	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1966	400	3.476742418	1390.696967	1.121322119	1559.419269	3	4678.257808	4396.559747	0.385312133	9074.817555	6732.12709	0.59	11410.3849	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1967	500	3.476742418	1738.371209	1.121322119	1949.274087	3	5847.82226	3386.700764	0.306943564	9234.523025	5185.804646	0.47	11033.62691	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1968	500	3.476742418	1738.371209	1.121322119	1949.274087	3	5847.82226	5495.699683	0.385312133	11343.52194	8415.158862	0.59	14262.98112	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1969	300	3.476742418	1043.022725	1.121322119	1169.564452	3	3508.693356	2291.427326	0.326535706	5800.120682	3508.693356	0.5	7017.386712	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1970	200	15.23101406	3046.202813	1.121322119	3415.774591	3	10247.32377	8871.101162	0.372250705	19118.42494	13583.66175	0.57	23830.98552	2.25	0.328277551	4.459022004
CO	CO_34	Upper Skeena	1971																
CO	CO_34	Upper Skeena	1972	46	3.476742418	159.9301512	1.121322119	179.333216	3	537.9996479	682.036604	0.431027132	1220.036252	1044.352258	0.66	1582.351906	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1973	500	3.476742418	1738.371209	1.121322119	1949.274087	3	5847.82226	3974.924953	0.33306642	9822.747213	6086.508883	0.51	11934.33114	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1974																
CO	CO_34	Upper Skeena	1975																
CO	CO_34	Upper Skeena	1976																
CO	CO_34	Upper Skeena	1977																
CO	CO_34	Upper Skeena	1978																
CO	CO_34	Upper Skeena	1979																
CO	CO_34	Upper Skeena	1980																
CO	CO_34	Upper Skeena	1981																
CO	CO_34	Upper Skeena	1982																
CO	CO_34	Upper Skeena	1983																
CO	CO_34	Upper Skeena	1984																
CO	CO_34	Upper Skeena	1985																
CO	CO_34	Upper Skeena	1986																
CO	CO_34	Upper Skeena	1987																
CO	CO_34	Upper Skeena	1988																
CO	CO_34	Upper Skeena	1989																
CO	CO_34	Upper Skeena	1990	200	3.476742418	695.3484836	1.121322119	779.7096347	3	2339.128904	3520.740117	0.455460811	5859.869021	5390.932674	0.697398413	7730.061578	2.25	1.438127822	4.459022004
CO	CO_34	Upper Skeena	1991																
CO	CO_34	Upper Skeena	1992																
CO	CO_34	Upper Skeena	1993	20	12.5470122	250.9402439	1.121322119	281.3848459	3	844.1545377	558.3927659	0.286536746	1402.547304	1104.610408	0.566825881	1948.764946	2.25	0.398501247	4.459022004
CO	CO_34	Upper Skeena	1994																
CO	CO_34	Upper Skeena	1995																
CO	CO_34	Upper Skeena	1996																
CO	CO_34	Upper Skeena	1997																
